TIME_PERIOD,SEA_LVL
2014,4.133080968146718
2014,4.096131968146718
2014,4.0590259681467185
2014,4.030705968146718
2014,4.018378968146719
2014,4.027174968146719
2015,4.025649968146718
2015,3.9975069681467184
2015,3.9411699681467183
2015,3.9003389681467184
2015,3.8849299681467184
2015,3.8651059681467186
2015,3.8296359681467185
2015,3.7963899681467184
2015,3.756864968146718
2015,3.7110979681467184
2015,3.668025968146718
2015,3.6337629681467187
2015,3.6075999681467183
2015,3.584397968146718
2015,3.5577539681467187
2015,3.5361549681467186
2015,3.5146699681467184
2015,3.497408968146718
2015,3.477754968146718
2015,3.4746009681467185
2015,3.4910279681467187
2015,3.5169839681467185
2015,3.557805968146718
2015,3.6226349681467185
2015,3.710973968146718
2015,3.810899968146718
2015,3.9057929681467187
2015,4.013881968146718
2015,4.110485968146719
2015,4.219929968146719
2015,4.344378968146719
2015,4.4628799681467175
2015,4.583544968146718
2015,4.688232968146718
2015,4.7819319681467185
2015,4.878326968146718
2015,4.980829968146718
2015,5.100302968146718
2015,5.1891859681467185
2015,5.238676968146718
2015,5.2559999681467175
2015,5.2549509681467175
2015,5.250956968146719
2015,5.2524349681467175
2015,5.228556968146718
2015,5.184950968146719
2015,5.110529968146718
2015,5.003846968146718
2015,4.902390968146719
2015,4.837256968146718
2015,4.804778968146719
2015,4.772411968146718
2016,4.7222649681467175
2016,4.684961968146718
2016,4.647555968146719
2016,4.613242968146718
2016,4.619141968146719
2016,4.627322968146718
2016,4.6189329681467175
2016,4.5822309681467175
2016,4.544406968146719
2016,4.4994229681467175
2016,4.443017968146718
2016,4.403444968146719
2016,4.365006968146718
2016,4.311715968146718
2016,4.262280968146719
2016,4.208503968146719
2016,4.1514039681467185
2016,4.100223968146718
2016,4.080914968146718
2016,4.093004968146719
2016,4.103967968146719
2016,4.131067968146718
2016,4.166638968146719
2016,4.201618968146718
2016,4.239130968146718
2016,4.271190968146719
2016,4.303249968146718
2016,4.321892968146718
2016,4.337667968146718
2016,4.359257968146718
2016,4.405230968146718
2016,4.478734968146718
2016,4.562124968146719
2016,4.648385968146718
2016,4.739424968146718
2016,4.822537968146719
2016,4.914183968146718
2016,5.017057968146718
2016,5.119732968146719
2016,5.1878889681467175
2016,5.224182968146719
2016,5.2657789681467175
2016,5.317580968146718
2016,5.359754968146719
2016,5.396132968146718
2016,5.411663968146719
2016,5.382193968146719
2016,5.338406968146719
2016,5.326471968146718
2016,5.249466968146718
2016,5.148010968146718
2016,5.036328968146718
2017,4.787355968146718
2017,4.657836968146718
2017,4.549570968146718
2017,4.453765968146719
2017,4.4321769681467185
2017,4.381785968146719
2017,4.336061968146719
2017,4.286194968146718
2017,4.271025968146718
2017,4.275685968146718
2017,4.279295968146718
2017,4.277770968146719
2017,4.267645968146718
2017,4.245163968146718
2017,4.208499968146718
2017,4.159833968146719
2017,4.115549968146718
2017,4.060930968146719
2017,4.021586968146718
2017,3.993939968146718
2017,3.9931409681467183
2017,3.9977319681467187
2017,4.024061968146718
2017,4.048803968146718
2017,4.099232968146719
2017,4.1671879681467185
2017,4.249194968146718
2017,4.3414449681467175
2017,4.447424968146718
2017,4.541678968146718
2017,4.636636968146718
2017,4.731230968146718
2017,4.843491968146719
2017,4.957367968146718
2017,5.049687968146719
2017,5.126576968146718
2017,5.1995169681467175
2017,5.263478968146718
2017,5.3300079681467185
2017,5.393253968146718
2017,5.443760968146719
2017,5.489394968146719
2017,5.530979968146719
2017,5.572985968146719
2017,5.60933396814672
2017,5.631530968146718
2017,5.625948968146719
2017,5.583221968146718
2017,5.518384968146719
2017,5.443916968146718
2017,5.3588119681467195
2017,5.265358968146719
2018,5.179071968146719
2018,5.083734968146718
2018,4.9762999681467175
2018,4.868582968146718
2018,4.7773239681467174
2018,4.707984968146718
2018,4.661653968146718
2018,4.621405968146718
2018,4.572609968146718
2018,4.513326968146718
2018,4.463383968146719
2018,4.413925968146719
2018,4.380756968146718
2018,4.353772968146718
2018,4.3146429681467175
2018,4.286438968146719
2018,4.2559559681467185
2018,4.240785968146719
2018,4.236014968146719
2018,4.243768968146718
2018,4.246146968146718
2018,4.251620968146719
2018,4.2787419681467185
2018,4.3325299681467175
2018,4.3743029681467185
2018,4.431590968146718
2018,4.488301968146718
2018,4.554137968146719
2018,4.6195819681467185
2018,4.703445968146719
2018,4.797736968146719
2018,4.895923968146718
2018,5.006797968146719
2018,5.119574968146718
2018,5.246630968146718
2018,5.3830399681467185
2018,5.493664968146719
2018,5.598461968146719
2018,5.7085469681467185
2018,5.806579968146719
2018,5.885935968146718
2018,5.926418968146718
2018,5.944044968146718
2018,5.930538968146719
2018,5.901941968146719
2018,5.871910968146718
2018,5.8272699681467195
2018,5.7620939681467185
2018,5.679740968146719
2018,5.594202968146719
2018,5.540178968146719
2018,5.5008609681467195
2019,5.463336968146718
2019,5.422569968146719
2019,5.383153968146718
2019,5.33402496814672
2019,5.301639968146718
2019,5.305517968146718
2019,5.293667968146718
2019,5.2640069681467185
2019,5.233233968146719
2019,5.141393968146719
2019,5.084232968146718
2019,5.052619968146718
2019,5.036248968146719
2019,5.041765968146718
2019,5.042623968146719
2019,5.020796968146719
2019,4.999757968146719
2019,4.973106968146718
2019,4.974443968146719
2019,5.0024929681467185
2019,5.030708968146719
2019,5.057219968146718
2019,5.085167968146719
2019,5.111738968146719
2019,5.140533968146718
2019,5.172246968146718
2019,5.240736968146718
2019,5.330802968146719
2019,5.423539968146718
2019,5.527357968146719
2019,5.625135968146719
2019,5.730398968146719
2019,5.845311968146719
2019,5.979737968146718
2019,6.099647968146719
2019,6.200499968146719
2019,6.2687289681467195
2019,6.3180369681467194
2019,6.352788968146719
2019,6.390748968146719
2019,6.416650968146719
2019,6.423392968146718
2019,6.411740968146718
2019,6.396519968146718
2019,6.372012968146718
2019,6.337299968146718
2019,6.281924968146718
2019,6.234237968146719
2019,6.15683796814672
2019,6.053456968146719
2019,5.946175968146719
2019,5.860898968146719
2020,5.812662968146718
2020,5.758139968146718
2020,5.67000396814672
2020,5.614184968146718
2020,5.449800968146718
2020,5.397359968146718
2020,5.339998968146718
2020,5.327921968146718
2020,5.311736968146718
2020,5.267889968146719
2020,5.237941968146718
2020,5.218383968146718
2020,5.213299968146718
2020,5.210149968146718
2020,5.227477968146719
2020,5.232435968146719
2020,5.238724968146718
2020,5.242988968146719
2020,5.278313968146719
2020,5.313170968146718
2020,5.350125968146719
2020,5.3800089681467185
2020,5.4256269681467195
2020,5.471418968146718
2020,5.523413968146718
2020,5.5676689681467195
2020,5.635822968146719
2020,5.6993149681467195
2020,5.769894968146719
2020,5.850776968146718
2020,5.947467968146718
2020,6.038067968146718
2020,6.126612968146718
2020,6.2300819681467186
2020,6.347820968146719
2020,6.473674968146719
2020,6.5938419681467195
2020,6.693451968146718
2020,6.759125968146719
2020,6.787886968146719
2020,6.789677968146719
2020,6.776405968146719
2020,6.748351968146718
2020,6.7018949681467195
2020,6.624809968146719
2020,6.556850968146719
2020,6.497362968146719
2020,6.438812968146719
2020,6.397645968146719
2020,6.3697799681467195
2021,6.330093968146718
2021,6.2782719681467185
2021,6.219467968146718
2021,6.130094968146718
2021,6.057581968146719
2021,5.9606889681467194
2021,5.871032968146718
2021,5.792618968146719
2021,5.727883968146719
2021,5.680001968146719
2021,5.674689968146719
2021,5.683794968146719
2021,5.688746968146718
2021,5.705826968146718
2021,5.710811968146718
2021,5.713728968146718
2021,5.721423968146718
2021,5.696202968146718
2021,5.661002968146718
2021,5.626061968146718
2021,5.614717968146719
2021,5.630582968146719
2021,5.663595968146719
2021,5.7025109681467185
2021,5.747783968146718
2021,5.801829968146718
2021,5.897116968146719
2021,6.013975968146719
2021,6.127075968146718
2021,6.195887968146719
2021,6.263115968146719
2021,6.351728968146718
2021,6.453367968146718
2021,6.568034968146719
2021,6.674398968146718
2021,6.768567968146719
2021,6.845653968146719
2021,6.926987968146719
2021,7.036120968146719
2021,7.129643968146718
2021,7.184076968146719
2021,7.191051968146718
2021,7.178417968146718
2021,7.183275968146718
2021,7.1796989681467185
2021,7.144172968146719
2021,7.075644968146719
2021,6.990362968146719
2021,6.921068968146718
2021,6.862349968146718
2021,6.816742968146718
2021,6.762320968146719
2022,6.69057296814672
2022,6.615428968146718
2022,6.554720968146718
2022,6.494605968146718
2022,6.427753968146719
2022,6.3314449681467195
2022,6.241124968146719
2022,6.167039968146719
2022,6.104855968146719
2022,6.0528889681467195
2022,5.998876968146719
2022,5.945280968146719
2022,5.913937968146719
2022,5.894583968146719
2022,5.889210968146719
2022,5.866505968146718
2022,5.83755196814672
2022,5.810724968146719
2022,5.782462968146719
2022,5.769352968146718
2022,5.792945968146718
2022,5.818419968146719
2022,5.854399968146719
2022,5.917437968146718
2022,5.99254396814672
2022,6.070214968146718
2022,6.14873696814672
2022,6.213222968146718
2022,6.281053968146718
2022,6.354036968146719
2022,6.438403968146719
2022,6.516234968146719
2022,6.588602968146718
2022,6.676774968146718
2022,6.7776559681467194
2022,6.891474968146719
2022,7.019225968146719
2022,7.126532968146719
2022,7.205442968146718
2022,7.261867968146719
2022,7.30452896814672
2022,7.313254968146719
2022,7.2935039681467195
2022,7.262626968146719
2022,7.21945896814672
2022,7.183272968146719
2022,7.176514968146719
2022,7.168259968146719
2022,7.129301968146718
2022,7.0908869681467195
2022,7.076600968146719
2022,7.065272968146719
2023,7.050997968146719
2023,7.013697968146719
2023,6.939790968146719
2023,6.833291968146719
2023,6.725481968146719
2023,6.652963968146718
2023,6.590558968146718
2023,6.509881968146718
2023,6.4065389681467195
2023,6.312891968146719
2023,6.24878396814672
2023,6.1968819681467195
2023,6.15306396814672
2023,6.132395968146719
2023,6.1186929681467195
2023,6.108770968146718
2023,6.127801968146718
2023,6.195004968146719
2023,6.250666968146719
2023,6.286503968146718
2023,6.326826968146719
2023,6.374594968146718
2023,6.419750968146719
2023,6.468452968146719
2023,6.526947968146718
2023,6.583606968146718
2023,6.634386968146719
2023,6.729800968146719
2023,6.8415419681467196
2023,6.953501968146719
2023,7.063256968146719
2023,7.1657069681467185
2023,7.271080968146718
2023,7.384060968146718
2023,7.505914968146719
2023,7.6488629681467195
2023,7.770555968146718
2023,7.898123968146718
2023,8.000624968146719
2023,8.07808896814672
2023,8.128054968146719
2023,8.160982968146719
2023,8.168874968146719
2023,8.141923968146719
2023,8.08638896814672
2023,8.015653968146719
2023,7.922923968146719
2023,7.848408968146719
2023,7.797607968146719
2023,7.758464968146718
2023,7.721721968146719
2023,7.698940968146719
2024,7.674879968146719
2024,7.628869968146718
2024,7.574465968146718
2024,7.526100968146718
2024,7.469692968146719
2024,7.402758968146719
2024,7.351258968146718
2024,7.32505296814672
2024,7.295221968146718
2024,7.2434389681467195
2024,7.193386968146719
2024,7.134503968146719
2024,7.065754968146718
2024,7.0095209681467185
2024,6.971342968146718
2024,6.936411968146718
2024,6.895561968146719
2024,6.859797968146719
2024,6.851171968146719
2024,6.865270968146719
2024,6.872524968146719
2024,6.887254968146719
2024,6.905904968146718
2024,6.939062968146718
2024,6.958352968146718
2024,6.964188968146718
2024,6.960145968146719
2024,6.96333996814672
2024,6.966297968146719
2024,7.003022968146718
2024,7.060589968146719
2024,7.134872968146718
2024,7.201830968146719
2024,7.280536968146718
2024,7.364337968146719
2024,7.460228968146719
2024,7.568940968146718
2024,7.680422968146718
2024,7.776933968146718
2024,7.8381929681467195
2024,7.8821579681467195
2024,7.938510968146719
2024,7.99940596814672
2024,8.041954968146719
2024,8.05268996814672
2024,8.038409968146718
2024,8.035912968146718
2024,8.037838968146719
2024,8.03718596814672
2024,8.05677696814672
2024,8.024784968146719
2024,7.964542968146718
2024,7.890119968146719
2025,7.716247968146719
2025,7.591841968146719
2025,7.477010968146718
2025,7.405453968146718
2025,7.389376968146719
2025,7.314481968146719
2025,7.2470409681467185
2025,7.191454968146719
2025,7.153674968146719
2025,7.117512968146718
2025,7.094544968146719
2025,7.047166968146719
2025,6.9866329681467185
2025,6.945738968146719
2025,6.905408968146718
2025,6.872801968146719
2025,6.849786968146718
2025,6.826422968146719
2025,6.815835968146718
2025,6.800734968146719
2025,6.803379968146718
2025,6.8066049681467184
2025,6.800616968146718
2025,6.823561968146718
2025,6.845261968146719
2025,6.8675359681467185
2025,6.915836968146719
2025,6.979542968146719
2025,7.057722968146718
2025,7.136061968146718
2025,7.22646096814672
2025,7.326636968146719
2025,7.418020968146719
2025,7.510305968146719
2025,7.60491196814672
2025,7.6966009681467185
2025,7.775745968146719
2025,7.861795968146719
2025,7.979644968146719
2025,8.08622796814672
2025,8.170589968146718
2025,8.218855968146718
2025,8.25213596814672
2025,8.286453968146718
2025,8.301161968146719
2025,8.295714968146719
2025,8.248782968146719
2025,8.163244968146719
2025,8.065720968146719
2025,7.965591968146718
2025,7.8652289681467185
2025,7.776856968146719
2026,7.684791968146719
2026,7.581006968146719
2026,7.497691968146718
2026,7.433907968146718
2026,7.378990968146718
2026,7.333429968146719
2026,7.2870279681467185
2026,7.244752968146718
2026,7.170220968146719
2026,7.11063696814672
2026,7.057337968146719
2026,7.003971968146718
2026,6.947495968146718
2026,6.915943968146719
2026,6.890325968146719
2026,6.874415968146719
2026,6.877350968146718
2026,6.927611968146719
2026,6.956740968146718
2026,6.994583968146719
2026,7.045285968146718
2026,7.107806968146718
2026,7.166073968146719
2026,7.210977968146718
2026,7.252725968146718
2026,7.295164968146718
2026,7.320300968146718
2026,7.3909139681467195
2026,7.483103968146718
2026,7.519316968146718
2026,7.5583209681467185
2026,7.570869968146718
2026,7.597267968146719
